MUNICIPIO,ID_IBGE,ID_MUNICIP,GVE,UNIDADE_DE_SAUDE,ENDERECO,TEM_SORO,TIPO_SORO,24H,TELEFONE,LAT_GOOGLE,LON_GOOGLE,LATITUDE,LONGITUDE
TABOAO DA SERRA,3552809,355280,GVE 10 OSASCO,HOSPITAL GERAL DE PIRAUSSARA,"Av. Ibirama, 1214 - Parque Industrial Daci, Taboão da Serra - SP, 06785-300",0,,1,(11) 3583-9400,"-2.364.032.257.288.270,00",-4.680.894.715.565.690,-23.64032,-46.80894
TACIBA,3552908,355290,GVE 21 PRESIDENTE PRUDENTE,UBS II DE TACIBA,"R. Manoel Xavier, 215 - Centro, Taciba - SP, 19590-000",0,,0,(18) 3997-1103,-22.390.629.160.589.900,-5.128.620.338.633.490,-22.39062,-51.28620
TAGUAI,3553005,355300,GVE 16 BOTUCATU,SANTA CASA DE MISERICORDIA DE TAGUAI,"R. João Carniato, 90 - Centro, Taguaí - SP, 18890-000",0,,1,(14) 3386-1132,-23.454.677.282.252.800,-4.940.743.975.350.630,-23.45467,-49.40743
TAIACU,3553104,355310,GVE 14 BARRETOS,UNIDADE MISTA DE SAUDE DE TAIACU,"R. Rui Barbosa, 660, Taiaçu - SP, 14725-000",0,,0,(16) 3275-1379,-21.142.823.667.819.800,-4.850.816.992.918.550,-21.14282,-48.50816
TAIUVA,3553203,355320,GVE 14 BARRETOS,UNIDADE BASICA DE SAUDE JOAO ADAUTO VIDAL,"R. Antônio Simões, 130, Taiúva - SP, 14720-000",0,,0,(16) 3246-0380,-21.123.001.536.389.800,-4.845.091.946.543.920,-21.12300,-48.45091
TAMBAU,3553302,355330,GVE 26 SAO JOAO DA BOA VISTA,SANTA CASA DE MISERICORDIA DE TAMBAU,"R. Cel. Manoel S Meireles, 40 - Centro, Tambaú - SP, 13710-000",0,,1,(19) 3673-2054,-21.703.974.290.598.500,-4.727.120.172.311.190,-21.70397,-47.27120
TANABI,3553401,355340,GVE 29 SAO JOSE DO RIO PRETO,SANTA CASA DE TANABI,"AV. DA SAUDADE, 634, CENTRO",1,ESCORPIÔNICO,1,(17) 3274-0693,-2.062.740.876.170.820,-4.965.087.120.591.220,-20.62740,-49.65087
TAPIRAI,3553500,355350,GVE 31 SOROCABA,SANTA CASA DE MISERICORDIA DE TAPIRAI,"Rua Raul Leite Magalhães, 555, Estr. do Massao, 555, Tapiraí - SP, 18180-000",0,,1,(15) 3277-1552,-2.396.419.095.999.060,-4.750.261.695.565.690,-23.96419,-47.50261
TAPIRATIBA,3553609,355360,GVE 26 SAO JOAO DA BOA VISTA,SANTA CASA DE MISERICORDIA SAO LUCAS,"R. Sete de Setembro, 436 - Centro, Tapiratiba - SP, 13760-000",0,,0,(19) 3657-1631,-21.469.535.427.093.900,-46.747.082.026.578.600,-21.46953,-46.74708
TAQUARAL,3553658,355365,GVE 14 BARRETOS,UNIDADE BASICA DE SAUDE DE TAQUARAL CAETANO PITELLI,"R. Central, 530 - Centro, Taquaral - SP, 14765-000",0,,0,(16) 3958-9209,-21.073.054.775.513.900,-4.840.984.921.147.520,-21.07305,-48.40984
TAQUARITINGA,3553708,355370,GVE 12 ARARAQUARA,UPA - UNIDADE DE PRONTO ATENDIMENTO MUNICIPAL,"AV. VICENTE JOSÉ PARISE, 2100",1,"BOTRÓPICO, CROTÁLICO, ARACNÍDICO E ESCORPIÔNICO",1,(16) 3253-8890,-21.402.383.340.624.400,-4.849.624.107.684.960,-21.40238,-48.49624
TAQUARITUBA,3553807,355380,GVE 16 BOTUCATU,SANTA CASA DE MISERICÓRDIA,"RUA MARECHAL PEIXOTO, Nº 95",1,"BOTRÓPICO, CROTÁLICO, ARACNÍDICO E ESCORPIÔNICO",1,(14) 3762-1700,-23.539.350.083.721.700,-4.924.468.419.003.090,-23.53935,-49.24468
TAQUARIVAI,3553856,355385,GVE 32 ITAPEVA,PRONTO ATENDIMENTO DE TAQUARIVAI,"Alameda 31 de Dezembro - Centro, Taquarivaí - SP, 18425-000",0,,0,(15) 3584-1024,-23.926.748.517.850.100,-48.701.593.483.926.400,-23.92674,-48.70159
TARABAI,3553906,355390,GVE 21 PRESIDENTE PRUDENTE,UNIDADE BASICA DE SAUDE II DE TARABAI,"Av. Pref. Waldemar Calvo, 2585, Tarabai - SP, 19210-000",0,,0,(18 )3289-1234,-2.230.340.911.205.220,-5.156.286.749.370.870,-22.30340,-51.56286
TARUMA,3553955,355395,GVE 13 ASSIS,COMPLEXO DE SAUDE DE TARUMA,"Av. das Primaveras, 1021, Tarumã - SP, 19820-000",0,,1,(18) 3373-4519,-22.752.315.932.035.100,-5.058.590.727.391.620,-22.75231,-50.58590
TATUI,3554003,355400,GVE 31 SOROCABA,UPA DE TATUÍ,"RUA QUIM QUEVEDO, 56",1,"BOTRÓPICO, CROTÁLICO, ESCORPIÔNICO.",1,(15) 3305-8800,-23.341.522.881.450.700,-4.784.204.653.554.060,-23.34152,-47.84204
TAUBATE,3554102,355410,GVE 33 TAUBATE,PRONTO SOCORRO MUNICIPAL DE TAUBATÉ,RUA BENEDITO CURSINO DOS SANTOS 101 - CENTRO - CEP 12.030-190,1,"BOTRÓPICO, CROTÁLICO, ELAPÍDICO, ESCORPIÔNICO, ARACNÍDICO E LONÔMICO.",1,(12) 3621-6036,-23.029.920.765.714.200,-4.556.682.872.678.800,-23.02992,-45.56682
TEJUPA,3554201,355420,GVE 16 BOTUCATU,UBS DE TEJUPA,"Praça Domingos Sartori, 34 - Centro, Tejupá - SP, 18830-023",0,,0,(14) 3385-1126,-2.333.844.820.980.270,-4.935.508.100.944.520,-23.33844,-49.35508
TEODORO SAMPAIO,3554300,355430,GVE 22 PRESIDENTE VENCESLAU,HOSPITAL REGIONAL DE TEODORO SAMPAIO,"ALAMEDA TRIFON INFANTE ALGARIM, 1430",1,"BOTRÓPICO, CROTÁLICO, ESCORPIÔNICO E ARACNÍDICO.",1,(18) 3828-1333,-2.253.331.267.925.580,-5.216.965.199.250.670,-22.53331,-52.16965
TERRA ROXA,3554409,355440,GVE 14 BARRETOS,HOSPITAL TERRA ROXA,"R. Fernando Costa, 2, Terra Roxa - SP, 14745-000",0,,0,(17) 3395-1955,-20.790.425.785.396.200,-4.833.105.774.679.050,-20.79042,-48.33105
TIETE,3554508,355450,GVE 31 SOROCABA,SANTA CASA DE MISERICORDIA DE TIETE,"R. Ten. Gelás, 1035 - Centro, Tietê - SP, 18530-000",0,,1,(15) 3285-9444,-23.106.690.203.147.500,-4.771.379.877.626.080,-23.10669,-47.71379
TIMBURI,3554607,355460,GVE 13 ASSIS,CENTRO DE SAUDE DE TIMBURI,"R. Sebastião Carlos Simões, 944, Timburi - SP, 18860-000",0,,0,(14) 3389-1146,-23.209.150.158.322.800,-496.030.728.133.956,-23.20915,-49.60307
TORRE DE PEDRA,3554656,355465,GVE 16 BOTUCATU,UNIDADE BASICA DE SAUDE DE TORRE DE PEDRA,"R. Ataliba da Costa Avila, nº 68 - Centro, Torre de Pedra - SP, 18265-000",0,,0,(15) 3252-1114,-23.245.717.318.729.600,-4.819.406.651.713.970,-23.24571,-48.19406
TORRINHA,3554706,355470,GVE 15 BAURU,HOSPITAL PADRE NICANOR MERINO TORRINHA,"R. Ângelo Bortolai, 126 - Centro, Torrinha - SP, 17360-000",0,,1,(14) 3656-1444,-22.423.867.370.813.100,-4.816.872.950.969.780,-22.42386,-48.16872
TRABIJU,3554755,355475,GVE 12 ARARAQUARA,UNIDADE BASICA DE SAUDE MANOEL MORALES TRABIJU,"Av. 27 de Dezembro, Trabiju - SP, 14935-000",0,,0,(16) 3349-1124,-22.041.157.678.214.700,-4.833.806.049.010.660,-22.04115,-48.33806
TREMEMBE,3554805,355480,GVE 33 TAUBATE,PRONTO ATENDIMENTO MUNICIPAL PAULO BARBOSA RANGEL TREMEMBE,"Av. Audra, 316 - Vila Nossa Sra. da Guia, Tremembé - SP, 12125-010",0,,1,(12) 3672-4189,-22.963.001.763.047.100,-4.555.147.552.125.750,-22.96300,-45.55147
TRES FRONTEIRAS,3554904,355490,GVE 30 JALES,ESF DO JARDIM RAFAEL TRES FRONTEIRAS,"R. José Manoel Ferreira, Três Fronteiras - SP, 15770-000",0,,0,(17) 3691-1507,-20.231.281.060.469.100,-5.088.839.067.893.020,-20.23128,-50.88839
TUIUTI,3554953,355495,GVE 17 CAMPINAS,CENTRO DE SAUDE PE CESAR CORNEO,"R. Joaquim de Silveira Lima, 129 - Centro, Tuiuti - SP, 12930-035",0,,0,(11) 4015-6218,-22.814.750.089.099.200,-4.669.254.373.896.780,-22.81475,-46.69254
TUPA,3555000,355500,GVE 19 MARILIA,SANTA CASA DE MISERICÓRDIA - TUPÃ,"R. MANOEL FERREIRA DAMIÃO, 426",1,"BOTRÓPICO, CROTÁLICO, ARACNÍDICO E ESCORPIÔNICO.",1,(14) 3044-5555,-21.923.626.505.896.500,-50.516.548.191.126.100,-21.92362,-50.51654
TUPI PAULISTA,3555109,355510,GVE 22 PRESIDENTE VENCESLAU,SANTA CASA DE MISERICÓRDIA,"RUA ALMIRANTE BARROSO, 1436",1,"BOTRÓPICO, CROTÁLICO, ESCORPIÔNICO E ARACNÍDICO.",1,(18) 3851-2420,-21.387.435.603.972.300,-5.156.678.327.026.870,-21.38743,-51.56678
TURIUBA,3555208,355520,GVE 11 ARACATUBA,UNIDADE BASICA DE SAUDE BENEDITO AP FABRICIO DOS SANTOS,"R. Sabina da Glória, 572 - Turiuba, Turiúba - SP, 15280-000",0,,0,(18) 3696-1223,-20.950.843.387.667.400,-5.010.659.769.000.000,-20.95084,-50.10659
TURMALINA,3555307,355530,GVE 30 JALES,UBS ENFERMEIRA ANNE LARISSA LEOCI,"R. Duque de Caxias, 279 - Turmalina, SP, 15755-000",0,,0,(17) 3667-1124,-2.005.329.017.556.540,-50.474.824.982.612.900,-20.05329,-50.47482
UBARANA,3555356,355535,GVE 29 SAO JOSE DO RIO PRETO,UBS DE UBARANA,"Av. Aristídes Alves de Lima, 609, Ubarana - SP, 15225-000",0,,0,(17) 3807-8750,-21.159.005.303.414.900,-4.971.370.824.301.240,-21.15900,-49.71370
UBATUBA,3555406,355540,GVE 28 CARAGUATATUBA,SANTA CASA DE MISERICORDIA,"R CONCEIÇÃO, 135",1,"BOTRÓPICO, CROTÁLICO, ARACNÍDICO E ESCORPIÔNICO.",1,(12) 3834-3230,-23.434.855.279.412.600,-450.714.779.797.279,-23.43485,-45.07147
UBIRAJARA,3555505,355550,GVE 19 MARILIA,UNIDADE DE SAUDE DA FAMILIA DE UBIRAJARA,"R. Lázaro Machado de Oliveira, 413 - Ubirajara, SP, 17440-031",0,,1,-,-22.472.926.108.601.900,-4.967.893.118.714.000,-22.47292,-49.67893
UCHOA,3555604,355560,GVE 29 SAO JOSE DO RIO PRETO,ESF CENTRAL DR MIGUEL JOSE CHADDAD,"Av. Eduardo Hidalgo, 428, Uchoa - SP, 15890-000",0,,0,(17) 3826-9240,-20.955.559.638.310.100,-49.177.272.153.599.500,-20.95555,-49.17727
UNIAO PAULISTA,3555703,355570,GVE 29 SAO JOSE DO RIO PRETO,CS DE UNIAO PAULISTA,"R. Vinte e Um de Março, 631 - Centro, União Paulista - SP, 15250-000",0,,0,(17) 3278-1140,-20.887.158.867.089.500,-4.989.784.159.612.990,-20.88715,-49.89784
URANIA,3555802,355580,GVE 30 JALES,SANTA CASA DE MISERICORDIA DE URANIA,"R. da Glória, 218 - Nossa Sra. de Fátima, Urânia - SP, 15760-000",0,,1,(17) 3634-1299,-20.252.495.429.463.000,-50.642.964.945.769.900,-20.25249,-50.64296
URU,3555901,355590,GVE 15 BAURU,CENTRO DE SAUDE DE URU,"Av. Pres. Vargas, 157-237, Uru - SP, 16650-000",0,,0,(14) 3582-1110,-217.846.346.844.007,-49.282.559.265.949.100,-21.78463,-49.28255
URUPES,3556008,355600,GVE 29 SAO JOSE DO RIO PRETO,HOSPITAL SÃO LOURENÇO - URUPÊS,"R. BARÃO DO RIO BRANCO, 226-372, CENTRO - 15850-000",1,ESCORPIÔNICO,1,(17) 3552-1339,-21.199.995.453.359.200,-4.928.535.982.733.110,-21.19999,-49.28535
VALENTIM GENTIL,3556107,355610,GVE 29 SAO JOSE DO RIO PRETO,ESTRATEGIA SAUDE DA FAMILIA CENTRAL,"Av. Cavalin, 733, Valentim Gentil - SP, 15520-000",0,,0,(17) 3485-9030,-2.042.340.907.573.800,-5.008.268.448.366.490,-20.42340,-50.08268
VALINHOS,3556206,355620,GVE 17 CAMPINAS,IRMANDADE DA SANTA CASA DE MISERICORDIA DE VALINHOS,"Av. Onze de Agosto, 2745 - Taperá, Valinhos - SP, 13271-210",0,,1,(19) 3869-5111,-22.963.261.804.970.400,-47.010.894.201.146.500,-22.96326,-47.01089
VALPARAISO,3556305,355630,GVE 11 ARACATUBA,SANTA CASA DE VALPARAÍSO,"RUA BARTOLOMEU BUENO, 241",1,"BOTRÓPICO, CROTÁLICO, ARACNÍDICO E ESCORPIÔNICO",1,(18) 3701-1421,-21.226.621.421.561.000,-5.086.150.686.938.630,-21.22662,-50.86150
VARGEM,3556354,355635,GVE 17 CAMPINAS,CENTRO DE SAUDE FARMACEUTICA ROSANGELA DE ALMEIDA LISBOA,"R. Vicente Pedro da Silva, 50 - Centro, Vargem - SP, 12935-000",0,,0,(11) 4598-4411,-22.891.714.053.654.500,-4.641.447.742.588.580,-22.89171,-46.41447
VARGEM GRANDE DO SUL,3556404,355640,GVE 26 SAO JOAO DA BOA VISTA,HOSPITAL DE CARIDADE DE VARGEM GRANDE DO SUL,"Praça Nossa Sra. Aparecida, 61 - Centro, Vargem Grande do Sul - SP, 13880-000",0,,1,(19) 3641-9300,-21.838.087.027.215.500,-46.898.812.614.335.600,-21.83808,-46.89881
VARGEM GRANDE PAULISTA,3556453,355645,GVE 10 OSASCO,PRONTO ATENDIMENTO LUIZ GONZAGA ROCHA,"71, R. Nazaré, 1 - Jardim Bela Vista, Vargem Grande Paulista - SP, 06730-000",0,,1,(11) 4158-3170,-23.607.718.628.771.300,-470.158.506.682.444,-23.60771,-47.01585
VARZEA PAULISTA,3556503,355650,GVE 17 CAMPINAS,UNIDADE DE PRONTO ATENDIMENTO DE VARZEA PAULISTA UPA II,"Av. do Pinheirinho, S/N - Nucleo Res. Satelite, Várzea Paulista - SP, 13224-240",0,,1,(11) 4606-0546,-2.321.201.448.189.600,-4.683.059.867.454.650,-23.21201,-46.83059
VERA CRUZ,3556602,355660,GVE 19 MARILIA,UNIDADE BASICA DE SAUDE II ANTONIO ALBERTO MACUCO JANINI,"Av. Paulista, Vera Cruz - SP, 17560-000",0,,0,(14) 3492-1122,-22.223.285.176.785.900,-4.982.185.367.168.760,-22.22328,-49.82185
VINHEDO,3556701,355670,GVE 17 CAMPINAS,SANTA CASA DE VINHEDO,"Av. Independência, 4705 - Jardim Santa Rosa, Vinhedo - SP, 13280-000",0,,0,(19) 3836-5750,-2.303.410.845.752.660,-4.697.950.290.023.880,-23.03410,-46.97950
VIRADOURO,3556800,355680,GVE 14 BARRETOS,HOSPITAL E MATERNIDADE SAO VICENTE DE PAULA,"R. do Hospital, 53, Viradouro - SP, 14740-000",0,,1,(17) 3392-1911,-20.874.574.807.656.000,-4.829.901.375.087.080,-20.87457,-48.29901
VISTA ALEGRE DO ALTO,3556909,355690,GVE 14 BARRETOS,UNIDADE BASICA DE SAUDE ANTONIO APPARECIDO FIORANI,"R. Manoel Marquês, 186, Vista Alegre do Alto - SP, 15920-000",0,,0,(16) 3287-1547,-21.177.251.093.878.400,-48.628.126.876.954.700,-21.17725,-48.62812
VITORIA BRASIL,3556958,355695,GVE 30 JALES,UBS DE VITORIA BRASIL,"R. Mato Grosso, 738, Vitória Brasil - SP, 15713-000",0,,0,(17) 3642-1170,-20.201.191.306.044.700,-5.048.359.665.687.990,-20.20119,-50.48359
VOTORANTIM,3557006,355700,GVE 31 SOROCABA,HOSPITAL MUNICIPAL DR LAURO ROBERTO FOGACA,"RUA JOAO WALTER, 181 ",0,,1,(15) 3353-9300,-2.354.433.128.022.870,-474.498.257.638.108,-23.54433,-47.44982
VOTUPORANGA,3557105,355710,GVE 29 SAO JOSE DO RIO PRETO,SANTA CASA DE MISERICÓRDIA,RUA MINAS GERAIS 3051,1,"BOTRÓPICO, CROTÁLICO, ESCORPIÔNICO E ARACNÍDICO.",1,(17) 3405-9133,-20.426.310.140.903.200,-49.977.541.324.943.000,-20.42631,-49.97754
ZACARIAS,3557154,355715,GVE 29 SAO JOSE DO RIO PRETO,UBS II MARIA WEDEKIM,"R. José Felipe de Oliveira, 999 - Jardim Primavera, Zacarias - SP, 15265-000",0,,0,(18) 3694-8300,-21.053.235.589.182.000,-5.005.517.508.943.170,-21.05323,-50.05517
